order_id,user_id,created_at,discount_cost,discount_type,basket,month,day,year,cohort
16323,2991,5/26/2022,0,0.0,20000,5,26,2022,2
16324,4982,5/26/2022,0,0.0,20000,5,26,2022,4
16325,2582,5/26/2022,0,0.0,34000,5,26,2022,2
16326,4812,5/26/2022,0,0.0,30000,5,26,2022,4
16327,6836,5/26/2022,0,0.0,34000,5,26,2022,5
16328,6837,5/26/2022,0,0.0,30000,5,26,2022,5
16329,5597,5/26/2022,0,0.0,25000,5,26,2022,4
16330,5159,5/26/2022,0,0.0,5000,5,26,2022,4
16331,6652,5/26/2022,0,0.0,14000,5,26,2022,5
16332,6664,5/26/2022,0,0.0,27000,5,26,2022,5
16333,6838,5/26/2022,0,0.0,22000,5,26,2022,5
16334,5843,5/26/2022,0,0.0,28000,5,26,2022,4
16335,6839,5/26/2022,0,0.0,12000,5,26,2022,5
16336,4473,5/26/2022,15000,1.0,92000,5,26,2022,4
16337,4360,5/26/2022,0,0.0,23000,5,26,2022,4
16338,6840,5/26/2022,0,0.0,200000,5,26,2022,5
16339,1708,5/26/2022,15000,1.0,16000,5,26,2022,2
16340,6841,5/26/2022,0,0.0,68000,5,26,2022,5
16341,1983,5/26/2022,0,0.0,24000,5,26,2022,2
16342,5664,5/26/2022,0,0.0,14000,5,26,2022,4
16343,3270,5/26/2022,0,0.0,23000,5,26,2022,3
16344,787,5/26/2022,0,0.0,97000,5,26,2022,1
16345,6842,5/26/2022,15000,1.0,31000,5,26,2022,5
16346,2328,5/26/2022,0,0.0,20000,5,26,2022,2
16347,1156,5/26/2022,0,0.0,80000,5,26,2022,1
16348,1088,5/26/2022,0,0.0,16500,5,26,2022,1
16349,806,5/26/2022,0,0.0,40000,5,26,2022,1
16350,5000,5/26/2022,0,0.0,30000,5,26,2022,4
16351,3011,5/26/2022,0,0.0,50000,5,26,2022,2
16352,3074,5/26/2022,0,0.0,88000,5,26,2022,3
16353,6843,5/26/2022,10000,1.0,8000,5,26,2022,5
16354,2152,5/26/2022,0,0.0,8250,5,26,2022,2
16355,6724,5/26/2022,10000,1.0,17000,5,26,2022,5
16356,6844,5/26/2022,0,0.0,14000,5,26,2022,5
16357,2300,5/26/2022,0,0.0,60000,5,26,2022,2
16358,6157,5/26/2022,0,0.0,42000,5,26,2022,5
16359,3902,5/26/2022,0,0.0,28000,5,26,2022,3
16360,4473,5/26/2022,0,0.0,24000,5,26,2022,4
16361,6845,5/26/2022,10000,1.0,19000,5,26,2022,5
16362,5684,5/26/2022,0,0.0,80000,5,26,2022,4
16363,5834,5/26/2022,0,0.0,36000,5,26,2022,4
16364,1206,5/26/2022,0,0.0,104000,5,26,2022,1
16365,6846,5/26/2022,0,0.0,30000,5,26,2022,5
16366,6847,5/26/2022,10000,1.0,14000,5,26,2022,5
16367,4251,5/26/2022,0,0.0,30000,5,26,2022,3
16368,3729,5/26/2022,0,0.0,16000,5,26,2022,3
16369,4251,5/26/2022,0,0.0,20000,5,26,2022,3
16370,5008,5/26/2022,0,0.0,56000,5,26,2022,4
16371,1509,5/26/2022,0,0.0,60000,5,26,2022,2
16372,5473,5/26/2022,0,0.0,25000,5,26,2022,4
16373,6692,5/26/2022,0,0.0,30000,5,26,2022,5
16374,6848,5/26/2022,10000,1.0,20000,5,26,2022,5
16375,6199,5/26/2022,0,0.0,15000,5,26,2022,5
16376,6534,5/26/2022,0,0.0,48000,5,26,2022,5
16377,977,5/26/2022,0,0.0,15000,5,26,2022,1
16378,6849,5/26/2022,5000,1.0,96000,5,26,2022,5
16379,1184,5/26/2022,0,0.0,41000,5,26,2022,1
16380,4937,5/26/2022,6000,1.0,24000,5,26,2022,4
16381,6850,5/26/2022,8500,1.0,7500,5,26,2022,5
16382,2306,5/26/2022,0,0.0,100000,5,26,2022,2
16383,680,5/26/2022,0,0.0,60000,5,26,2022,1
16384,6851,5/26/2022,0,0.0,8500,5,26,2022,5
16385,4144,5/26/2022,0,0.0,11250,5,26,2022,3
16386,2934,5/26/2022,0,0.0,81000,5,26,2022,2
16387,3624,5/26/2022,6000,1.0,14000,5,26,2022,3
16388,1311,5/26/2022,6000,1.0,20000,5,26,2022,1
16389,2475,5/26/2022,0,0.0,100000,5,26,2022,2
16390,2615,5/26/2022,0,0.0,16000,5,26,2022,2
16391,6852,5/26/2022,10000,1.0,10000,5,26,2022,5
16392,6853,5/26/2022,0,0.0,15000,5,26,2022,5
16393,259,5/26/2022,0,0.0,35000,5,26,2022,1
16394,6068,5/26/2022,0,0.0,55000,5,26,2022,5
16395,4157,5/26/2022,0,0.0,40000,5,26,2022,3
16396,6721,5/26/2022,0,0.0,24000,5,26,2022,5
16397,6854,5/27/2022,0,0.0,40000,5,27,2022,5
16398,3459,5/27/2022,0,0.0,20000,5,27,2022,3
16399,6855,5/27/2022,10000,1.0,14500,5,27,2022,5
16400,2115,5/27/2022,0,0.0,20000,5,27,2022,2
16401,2120,5/27/2022,0,0.0,40000,5,27,2022,2
16402,1564,5/27/2022,0,0.0,37000,5,27,2022,2
16403,589,5/27/2022,0,0.0,30000,5,27,2022,1
16404,6856,5/27/2022,0,0.0,15000,5,27,2022,5
16405,6684,5/27/2022,0,0.0,32000,5,27,2022,5
16406,916,5/27/2022,0,0.0,31636,5,27,2022,1
16407,6857,5/27/2022,0,0.0,36000,5,27,2022,5
16408,5986,5/27/2022,0,0.0,24000,5,27,2022,5
16409,2112,5/27/2022,0,0.0,20000,5,27,2022,2
16410,6051,5/27/2022,0,0.0,12500,5,27,2022,5
16411,1614,5/27/2022,0,0.0,25000,5,27,2022,2
16412,4170,5/27/2022,0,0.0,60000,5,27,2022,3
16413,3786,5/27/2022,0,0.0,60000,5,27,2022,3
16414,1257,5/27/2022,6000,1.0,16000,5,27,2022,1
16415,6707,5/27/2022,0,0.0,40000,5,27,2022,5
16416,5906,5/27/2022,0,0.0,30000,5,27,2022,5
16417,6858,5/27/2022,0,0.0,35000,5,27,2022,5
16418,6859,5/27/2022,10000,1.0,9000,5,27,2022,5
16419,3073,5/27/2022,0,0.0,6000,5,27,2022,3
16420,1836,5/27/2022,0,0.0,7000,5,27,2022,2
16421,3948,5/27/2022,0,0.0,45000,5,27,2022,3
16422,993,5/27/2022,0,0.0,60000,5,27,2022,1
16423,6591,5/27/2022,0,0.0,30000,5,27,2022,5
16424,2313,5/27/2022,0,0.0,14000,5,27,2022,2
16425,4037,5/27/2022,0,0.0,16000,5,27,2022,3
16426,6860,5/27/2022,0,0.0,16000,5,27,2022,5
16427,1810,5/27/2022,0,0.0,17000,5,27,2022,2
16428,6861,5/27/2022,0,0.0,19000,5,27,2022,5
16429,5776,5/27/2022,0,0.0,25000,5,27,2022,4
16430,1926,5/27/2022,0,0.0,21000,5,27,2022,2
16431,6862,5/27/2022,15000,1.0,20000,5,27,2022,5
16432,5605,5/27/2022,0,0.0,10000,5,27,2022,4
16433,6863,5/27/2022,10000,1.0,30000,5,27,2022,5
16434,6864,5/27/2022,0,0.0,10000,5,27,2022,5
16435,677,5/27/2022,0,0.0,16000,5,27,2022,1
16436,339,5/27/2022,0,0.0,10000,5,27,2022,1
16437,986,5/27/2022,0,0.0,16500,5,27,2022,1
16438,1617,5/27/2022,0,0.0,18000,5,27,2022,2
16439,4987,5/27/2022,0,0.0,21000,5,27,2022,4
16440,5345,5/27/2022,0,0.0,15000,5,27,2022,4
16441,3666,5/27/2022,0,0.0,75000,5,27,2022,3
16442,3935,5/27/2022,0,0.0,20000,5,27,2022,3
16443,559,5/27/2022,0,0.0,24000,5,27,2022,1
16444,3019,5/27/2022,0,0.0,8000,5,27,2022,2
16445,6495,5/27/2022,0,0.0,12000,5,27,2022,5
16446,3866,5/27/2022,0,0.0,35000,5,27,2022,3
16447,4744,5/27/2022,0,0.0,13000,5,27,2022,4
16448,2525,5/27/2022,0,0.0,30000,5,27,2022,2
16449,1881,5/27/2022,0,0.0,15000,5,27,2022,2
16450,3725,5/27/2022,0,0.0,30000,5,27,2022,3
16451,922,5/27/2022,0,0.0,21000,5,27,2022,1
16452,6865,5/27/2022,0,0.0,24000,5,27,2022,5
16453,6866,5/27/2022,0,0.0,15000,5,27,2022,5
16454,6867,5/27/2022,0,0.0,18000,5,27,2022,5
16455,5519,5/27/2022,0,0.0,16000,5,27,2022,4
16456,2397,5/27/2022,0,0.0,28000,5,27,2022,2
16457,6316,5/27/2022,6000,1.0,15000,5,27,2022,5
16458,1224,5/27/2022,0,0.0,10000,5,27,2022,1
16459,3643,5/27/2022,0,0.0,7500,5,27,2022,3
16460,6868,5/27/2022,0,0.0,40000,5,27,2022,5
16461,3387,5/27/2022,0,0.0,15000,5,27,2022,3
16462,241,5/27/2022,0,0.0,21000,5,27,2022,1
16463,5477,5/27/2022,0,0.0,28000,5,27,2022,4
16464,3904,5/27/2022,0,0.0,8000,5,27,2022,3
16465,2642,5/27/2022,0,0.0,13000,5,27,2022,2
16466,6869,5/27/2022,0,0.0,5000,5,27,2022,5
16467,1979,5/27/2022,0,0.0,10000,5,27,2022,2
16468,1932,5/27/2022,0,0.0,48000,5,27,2022,2
16469,4783,5/27/2022,0,0.0,10000,5,27,2022,4
16470,2650,5/27/2022,6000,1.0,18000,5,27,2022,2
16471,3557,5/27/2022,0,0.0,10000,5,27,2022,3
16472,6743,5/27/2022,0,0.0,11000,5,27,2022,5
16473,4875,5/27/2022,0,0.0,16000,5,27,2022,4
16474,19,5/27/2022,0,0.0,20000,5,27,2022,1
16475,4081,5/27/2022,0,0.0,15000,5,27,2022,3
16476,438,5/27/2022,0,0.0,51000,5,27,2022,1
16477,6870,5/27/2022,10000,1.0,21000,5,27,2022,5
16478,5780,5/27/2022,0,0.0,11000,5,27,2022,4
16479,2875,5/27/2022,0,0.0,24000,5,27,2022,2
16480,4470,5/27/2022,0,0.0,14000,5,27,2022,4
16481,6871,5/27/2022,10000,1.0,16000,5,27,2022,5
16482,5712,5/27/2022,0,0.0,18000,5,27,2022,4
16483,6872,5/27/2022,10000,1.0,10000,5,27,2022,5
16484,3702,5/27/2022,0,0.0,45000,5,27,2022,3
16485,6873,5/27/2022,10000,1.0,10000,5,27,2022,5
16486,6874,5/27/2022,15000,1.0,20000,5,27,2022,5
16487,4554,5/27/2022,0,0.0,24000,5,27,2022,4
16488,1739,5/27/2022,0,0.0,25000,5,27,2022,2
16489,6875,5/27/2022,10000,1.0,22000,5,27,2022,5
16490,1336,5/27/2022,0,0.0,14000,5,27,2022,1
16491,5685,5/27/2022,0,0.0,32500,5,27,2022,4
16492,145,5/27/2022,0,0.0,25000,5,27,2022,1
16493,6876,5/27/2022,0,0.0,53000,5,27,2022,5
16494,421,5/27/2022,0,0.0,20000,5,27,2022,1
16495,6877,5/27/2022,0,0.0,16000,5,27,2022,5
16496,1333,5/27/2022,0,0.0,60000,5,27,2022,1
16497,4130,5/27/2022,0,0.0,11000,5,27,2022,3
16498,6878,5/27/2022,0,0.0,6000,5,27,2022,5
16499,473,5/27/2022,0,0.0,24000,5,27,2022,1
16500,1779,5/27/2022,0,0.0,44000,5,27,2022,2
16501,5027,5/27/2022,0,0.0,18000,5,27,2022,4
16502,6879,5/27/2022,0,0.0,10000,5,27,2022,5
16503,6880,5/27/2022,0,0.0,20000,5,27,2022,5
16504,6881,5/27/2022,0,0.0,12000,5,27,2022,5
16505,2528,5/27/2022,0,0.0,5000,5,27,2022,2
16506,5453,5/27/2022,0,0.0,30000,5,27,2022,4
16507,6882,5/27/2022,0,0.0,14000,5,27,2022,5
16508,187,5/27/2022,0,0.0,20000,5,27,2022,1
16509,6883,5/27/2022,10000,1.0,13000,5,27,2022,5
16510,4590,5/27/2022,0,0.0,12000,5,27,2022,4
16511,1436,5/27/2022,0,0.0,25000,5,27,2022,1
16512,6884,5/27/2022,0,0.0,20000,5,27,2022,5
16513,2910,5/27/2022,0,0.0,21000,5,27,2022,2
16514,6400,5/27/2022,0,0.0,8000,5,27,2022,5
16515,6885,5/27/2022,5000,1.0,48000,5,27,2022,5
16516,6886,5/27/2022,10000,1.0,10000,5,27,2022,5
16517,654,5/27/2022,0,0.0,30000,5,27,2022,1
16518,5428,5/27/2022,0,0.0,7000,5,27,2022,4
16519,6643,5/27/2022,6000,1.0,15000,5,27,2022,5
16520,6887,5/27/2022,9000,1.0,8000,5,27,2022,5
16521,5148,5/27/2022,0,0.0,23000,5,27,2022,4
16522,6726,5/27/2022,0,0.0,14000,5,27,2022,5
16523,5213,5/27/2022,0,0.0,15000,5,27,2022,4
16524,6888,5/27/2022,15000,1.0,21000,5,27,2022,5
16525,6889,5/27/2022,0,0.0,28000,5,27,2022,5
16526,977,5/27/2022,0,0.0,30000,5,27,2022,1
16527,6890,5/27/2022,0,0.0,13000,5,27,2022,5
16528,105,5/27/2022,0,0.0,16000,5,27,2022,1
16529,6731,5/27/2022,0,0.0,17000,5,27,2022,5
16530,6891,5/27/2022,0,0.0,9000,5,27,2022,5
16531,6471,5/27/2022,0,0.0,20000,5,27,2022,5
16532,6892,5/27/2022,0,0.0,30000,5,27,2022,5
16533,1277,5/27/2022,0,0.0,25000,5,27,2022,1
16534,3793,5/27/2022,0,0.0,14000,5,27,2022,3
16535,52,5/27/2022,0,0.0,10000,5,27,2022,1
16536,5367,5/27/2022,0,0.0,110726,5,27,2022,4
16537,6893,5/27/2022,10000,1.0,13500,5,27,2022,5
16538,6894,5/27/2022,0,0.0,30000,5,27,2022,5
16539,6895,5/27/2022,10000,1.0,12000,5,27,2022,5
16540,6032,5/27/2022,0,0.0,70000,5,27,2022,5
16541,6896,5/27/2022,0,0.0,15818,5,27,2022,5
16542,6897,5/27/2022,10000,1.0,12000,5,27,2022,5
16543,2136,5/27/2022,0,0.0,8000,5,27,2022,2
16544,6898,5/27/2022,0,0.0,20000,5,27,2022,5
16545,99,5/27/2022,6000,1.0,22500,5,27,2022,1
16546,6899,5/27/2022,10000,1.0,10000,5,27,2022,5
16547,6900,5/27/2022,0,0.0,14000,5,27,2022,5
16548,5303,5/27/2022,0,0.0,12000,5,27,2022,4
16549,6901,5/27/2022,10000,1.0,21000,5,27,2022,5
16550,6902,5/27/2022,10000,1.0,14000,5,27,2022,5
16551,1144,5/27/2022,0,0.0,50000,5,27,2022,1
16552,6628,5/27/2022,0,0.0,20000,5,27,2022,5
16553,6903,5/27/2022,0,0.0,10000,5,27,2022,5
16554,6904,5/27/2022,0,0.0,48000,5,27,2022,5
16555,6905,5/27/2022,10000,1.0,14000,5,27,2022,5
16556,6906,5/27/2022,0,0.0,12000,5,27,2022,5
16557,427,5/27/2022,0,0.0,30000,5,27,2022,1
16558,4893,5/27/2022,0,0.0,70000,5,27,2022,4
16559,3927,5/27/2022,0,0.0,6000,5,27,2022,3
16560,5533,5/27/2022,0,0.0,82000,5,27,2022,4
16561,4419,5/27/2022,0,0.0,13000,5,27,2022,4
16562,6907,5/27/2022,0,0.0,24000,5,27,2022,5
16563,3563,5/27/2022,0,0.0,24000,5,27,2022,3
16564,6279,5/27/2022,0,0.0,30000,5,27,2022,5
16565,6908,5/27/2022,0,0.0,30000,5,27,2022,5
16566,6909,5/27/2022,0,0.0,30000,5,27,2022,5
16567,650,5/27/2022,6000,1.0,10000,5,27,2022,1
16568,3613,5/27/2022,0,0.0,28000,5,27,2022,3
16569,153,5/27/2022,0,0.0,36000,5,27,2022,1
16570,2554,5/27/2022,0,0.0,30000,5,27,2022,2
16571,6910,5/27/2022,0,0.0,10000,5,27,2022,5
16572,4054,5/27/2022,0,0.0,36000,5,27,2022,3
16573,6911,5/27/2022,15000,1.0,18000,5,27,2022,5
16574,6912,5/27/2022,0,0.0,10000,5,27,2022,5
16575,1237,5/27/2022,0,0.0,39000,5,27,2022,1
16576,6344,5/27/2022,15000,1.0,64000,5,27,2022,5
16577,6913,5/27/2022,0,0.0,16000,5,27,2022,5
16578,6914,5/27/2022,0,0.0,35000,5,27,2022,5
16579,564,5/27/2022,6000,1.0,20000,5,27,2022,1
16580,3945,5/27/2022,6000,1.0,12000,5,27,2022,3
16581,6915,5/27/2022,10000,1.0,30000,5,27,2022,5
16582,1290,5/27/2022,0,0.0,24000,5,27,2022,1
16583,3459,5/27/2022,0,0.0,15000,5,27,2022,3
16584,2560,5/27/2022,0,0.0,25000,5,27,2022,2
16585,6916,5/27/2022,5000,1.0,20000,5,27,2022,5
16586,6917,5/27/2022,10000,1.0,10000,5,27,2022,5
16587,1779,5/27/2022,0,0.0,55000,5,27,2022,2
16588,2353,5/27/2022,0,0.0,25000,5,27,2022,2
16589,1314,5/27/2022,6000,1.0,20000,5,27,2022,1
16590,848,5/27/2022,0,0.0,25000,5,27,2022,1
16591,669,5/27/2022,0,0.0,18000,5,27,2022,1
16592,5612,5/27/2022,0,0.0,40000,5,27,2022,4
16593,1573,5/27/2022,0,0.0,12000,5,27,2022,2
16594,3888,5/27/2022,0,0.0,20000,5,27,2022,3
16595,2737,5/27/2022,0,0.0,30000,5,27,2022,2
16596,5107,5/27/2022,0,0.0,90000,5,27,2022,4
16597,2735,5/27/2022,0,0.0,23000,5,27,2022,2
16598,6918,5/27/2022,10000,1.0,5000,5,27,2022,5
16599,5086,5/27/2022,0,0.0,10000,5,27,2022,4
16600,6343,5/27/2022,6000,1.0,35000,5,27,2022,5
16601,3395,5/27/2022,0,0.0,56000,5,27,2022,3
16602,6919,5/27/2022,10000,1.0,12000,5,27,2022,5
16603,5323,5/27/2022,0,0.0,10000,5,27,2022,4
16604,6656,5/27/2022,0,0.0,20000,5,27,2022,5
16605,6920,5/27/2022,0,0.0,26000,5,27,2022,5
16606,2970,5/27/2022,0,0.0,30000,5,27,2022,2
16607,6657,5/27/2022,0,0.0,40000,5,27,2022,5
16608,5157,5/27/2022,0,0.0,8000,5,27,2022,4
16609,6906,5/27/2022,0,0.0,22000,5,27,2022,5
16610,4356,5/27/2022,0,0.0,13500,5,27,2022,4
16611,976,5/27/2022,0,0.0,45000,5,27,2022,1
16612,6165,5/27/2022,0,0.0,20000,5,27,2022,5
16613,6921,5/27/2022,0,0.0,40000,5,27,2022,5
16614,4176,5/27/2022,0,0.0,30000,5,27,2022,3
16615,3658,5/27/2022,0,0.0,8000,5,27,2022,3
16616,6922,5/27/2022,10000,1.0,15000,5,27,2022,5
16617,6549,5/27/2022,0,0.0,12000,5,27,2022,5
16618,6923,5/27/2022,15000,1.0,34000,5,27,2022,5
16619,3884,5/27/2022,0,0.0,28000,5,27,2022,3
16620,1971,5/27/2022,0,0.0,20000,5,27,2022,2
16621,4318,5/27/2022,0,0.0,45000,5,27,2022,4
16622,6924,5/27/2022,10000,1.0,10500,5,27,2022,5
16623,3464,5/27/2022,0,0.0,8450,5,27,2022,3
16624,4318,5/27/2022,0,0.0,45000,5,27,2022,4
16625,6925,5/27/2022,0,0.0,32000,5,27,2022,5
16626,6926,5/27/2022,15000,1.0,18000,5,27,2022,5
16627,4875,5/27/2022,0,0.0,13000,5,27,2022,4
16628,6927,5/27/2022,10000,1.0,18000,5,27,2022,5
16629,6928,5/27/2022,10000,1.0,28000,5,27,2022,5
16630,5410,5/27/2022,0,0.0,32000,5,27,2022,4
16631,4679,5/27/2022,0,0.0,14000,5,27,2022,4
16632,6929,5/27/2022,10000,1.0,12000,5,27,2022,5
16633,2302,5/27/2022,0,0.0,20000,5,27,2022,2
16634,6136,5/27/2022,0,0.0,20000,5,27,2022,5
16635,6930,5/27/2022,10000,1.0,15000,5,27,2022,5
16636,3743,5/28/2022,0,0.0,18000,5,28,2022,3
16637,3276,5/28/2022,0,0.0,14000,5,28,2022,3
16638,3793,5/28/2022,0,0.0,12000,5,28,2022,3
16639,5107,5/28/2022,0,0.0,20000,5,28,2022,4
16640,1103,5/28/2022,0,0.0,7000,5,28,2022,1
16641,5421,5/28/2022,0,0.0,21000,5,28,2022,4
16642,6931,5/28/2022,0,0.0,24000,5,28,2022,5
16643,916,5/28/2022,0,0.0,10000,5,28,2022,1
16644,1984,5/28/2022,0,0.0,55000,5,28,2022,2
16645,5641,5/28/2022,6000,1.0,18000,5,28,2022,4
16646,6932,5/28/2022,15000,1.0,18500,5,28,2022,5
16647,2488,5/28/2022,0,0.0,36000,5,28,2022,2
16648,6933,5/28/2022,15000,1.0,30000,5,28,2022,5
16649,6461,5/28/2022,6000,1.0,100000,5,28,2022,5
16650,6934,5/28/2022,0,0.0,30000,5,28,2022,5
16651,6435,5/28/2022,0,0.0,20000,5,28,2022,5
16652,6051,5/28/2022,0,0.0,10000,5,28,2022,5
16653,6782,5/28/2022,0,0.0,200000,5,28,2022,5
16654,421,5/28/2022,0,0.0,10000,5,28,2022,1
16655,6575,5/28/2022,0,0.0,21000,5,28,2022,5
16656,6935,5/28/2022,0,0.0,7000,5,28,2022,5
16657,6936,5/28/2022,0,0.0,27000,5,28,2022,5
16658,4571,5/28/2022,0,0.0,66000,5,28,2022,4
16659,3039,5/28/2022,0,0.0,15000,5,28,2022,3
16660,3486,5/28/2022,0,0.0,21000,5,28,2022,3
16661,2229,5/28/2022,0,0.0,18000,5,28,2022,2
16662,1184,5/28/2022,0,0.0,42000,5,28,2022,1
16663,6937,5/28/2022,0,0.0,20000,5,28,2022,5
16664,5938,5/28/2022,0,0.0,20000,5,28,2022,5
16665,1187,5/28/2022,0,0.0,35000,5,28,2022,1
16666,6557,5/28/2022,0,0.0,5000,5,28,2022,5
16667,6305,5/28/2022,0,0.0,45000,5,28,2022,5
16668,3292,5/28/2022,0,0.0,22000,5,28,2022,3
16669,1375,5/28/2022,5000,1.0,16000,5,28,2022,1
16670,1816,5/28/2022,0,0.0,28600,5,28,2022,2
16671,2988,5/28/2022,0,0.0,24000,5,28,2022,2
16672,6308,5/28/2022,0,0.0,40000,5,28,2022,5
16673,6938,5/28/2022,15000,1.0,26000,5,28,2022,5
16674,918,5/28/2022,0,0.0,14000,5,28,2022,1
16675,6939,5/28/2022,0,0.0,12000,5,28,2022,5
16676,3419,5/28/2022,0,0.0,15000,5,28,2022,3
16677,4239,5/28/2022,0,0.0,60000,5,28,2022,3
16678,6940,5/28/2022,0,0.0,15000,5,28,2022,5
16679,474,5/28/2022,0,0.0,18000,5,28,2022,1
16680,1060,5/28/2022,0,0.0,10000,5,28,2022,1
16681,1236,5/28/2022,0,0.0,21000,5,28,2022,1
16682,6941,5/28/2022,0,0.0,14000,5,28,2022,5
16683,6942,5/28/2022,0,0.0,21000,5,28,2022,5
16684,4130,5/28/2022,0,0.0,6000,5,28,2022,3
16685,6817,5/28/2022,0,0.0,14000,5,28,2022,5
16686,6817,5/28/2022,0,0.0,19000,5,28,2022,5
16687,6943,5/28/2022,0,0.0,12000,5,28,2022,5
16688,3656,5/28/2022,0,0.0,15000,5,28,2022,3
16689,2597,5/28/2022,0,0.0,44000,5,28,2022,2
16690,6484,5/28/2022,0,0.0,30000,5,28,2022,5
16691,6944,5/28/2022,0,0.0,10000,5,28,2022,5
16692,4337,5/28/2022,0,0.0,12500,5,28,2022,4
16693,4360,5/28/2022,0,0.0,10000,5,28,2022,4
16694,6945,5/28/2022,5000,1.0,20000,5,28,2022,5
16695,6946,5/28/2022,15000,1.0,21000,5,28,2022,5
16696,6569,5/28/2022,0,0.0,13000,5,28,2022,5
16697,6601,5/28/2022,0,0.0,10000,5,28,2022,5
16698,3437,5/28/2022,0,0.0,45000,5,28,2022,3
16699,2925,5/28/2022,0,0.0,17000,5,28,2022,2
16700,6947,5/28/2022,10000,1.0,10000,5,28,2022,5
16701,4497,5/28/2022,0,0.0,12000,5,28,2022,4
16702,6948,5/28/2022,0,0.0,8000,5,28,2022,5
16703,5058,5/28/2022,0,0.0,7000,5,28,2022,4
16704,4501,5/28/2022,0,0.0,8000,5,28,2022,4
16705,5685,5/28/2022,0,0.0,70000,5,28,2022,4
16706,2138,5/28/2022,0,0.0,16000,5,28,2022,2
16707,4371,5/28/2022,0,0.0,7500,5,28,2022,4
16708,7,5/28/2022,0,0.0,16000,5,28,2022,1
16709,5888,5/28/2022,0,0.0,30000,5,28,2022,5
16710,6314,5/28/2022,0,0.0,38500,5,28,2022,5
16711,6949,5/28/2022,15000,1.0,15000,5,28,2022,5
16712,6950,5/28/2022,0,0.0,60000,5,28,2022,5
16713,3952,5/28/2022,0,0.0,60000,5,28,2022,3
16714,6951,5/28/2022,0,0.0,10000,5,28,2022,5
16715,3392,5/28/2022,0,0.0,12000,5,28,2022,3
16716,840,5/28/2022,0,0.0,30000,5,28,2022,1
16717,6952,5/28/2022,0,0.0,36000,5,28,2022,5
16718,6952,5/28/2022,0,0.0,16000,5,28,2022,5
16719,6152,5/28/2022,0,0.0,60000,5,28,2022,5
16720,6117,5/28/2022,0,0.0,18000,5,28,2022,5
16721,2478,5/28/2022,0,0.0,21000,5,28,2022,2
16722,4124,5/28/2022,0,0.0,6000,5,28,2022,3
16723,6780,5/28/2022,0,0.0,19000,5,28,2022,5
16724,6953,5/28/2022,0,0.0,30000,5,28,2022,5
16725,6954,5/28/2022,0,0.0,10000,5,28,2022,5
16726,4652,5/28/2022,0,0.0,10000,5,28,2022,4
16727,6955,5/28/2022,5000,1.0,21000,5,28,2022,5
16728,4466,5/28/2022,0,0.0,12000,5,28,2022,4
16729,6956,5/28/2022,15000,1.0,15000,5,28,2022,5
16730,1492,5/28/2022,0,0.0,30000,5,28,2022,1
16731,2881,5/28/2022,6000,1.0,36000,5,28,2022,2
16732,1120,5/28/2022,0,0.0,12500,5,28,2022,1
16733,1968,5/28/2022,0,0.0,25000,5,28,2022,2
16734,3098,5/28/2022,6000,1.0,21000,5,28,2022,3
16735,6957,5/28/2022,0,0.0,41000,5,28,2022,5
16736,765,5/28/2022,0,0.0,16000,5,28,2022,1
16737,4482,5/28/2022,0,0.0,15000,5,28,2022,4
16738,6958,5/28/2022,0,0.0,18000,5,28,2022,5
16739,6959,5/28/2022,10000,1.0,20000,5,28,2022,5
16740,6772,5/28/2022,15000,1.0,19500,5,28,2022,5
16741,5400,5/28/2022,0,0.0,19500,5,28,2022,4
16742,6772,5/28/2022,0,0.0,6000,5,28,2022,5
16743,1382,5/28/2022,0,0.0,33000,5,28,2022,1
16744,4803,5/28/2022,0,0.0,21000,5,28,2022,4
16745,5453,5/28/2022,0,0.0,27500,5,28,2022,4
16746,6772,5/28/2022,0,0.0,10000,5,28,2022,5
16747,325,5/28/2022,0,0.0,21000,5,28,2022,1
16748,2207,5/28/2022,0,0.0,12500,5,28,2022,2
16749,1594,5/28/2022,0,0.0,30000,5,28,2022,2
16750,1164,5/28/2022,0,0.0,40000,5,28,2022,1
16751,6960,5/28/2022,10000,1.0,36500,5,28,2022,5
16752,6589,5/28/2022,0,0.0,16000,5,28,2022,5
16753,5955,5/28/2022,15000,1.0,17500,5,28,2022,5
16754,4994,5/28/2022,0,0.0,30000,5,28,2022,4
16755,6961,5/28/2022,10000,1.0,21000,5,28,2022,5
16756,2672,5/28/2022,0,0.0,21000,5,28,2022,2
16757,1827,5/28/2022,0,0.0,44000,5,28,2022,2
16758,6962,5/28/2022,0,0.0,20000,5,28,2022,5
16759,627,5/28/2022,0,0.0,20000,5,28,2022,1
16760,1060,5/28/2022,0,0.0,20000,5,28,2022,1
16761,86,5/28/2022,0,0.0,15000,5,28,2022,1
16762,3003,5/28/2022,0,0.0,30000,5,28,2022,2
16763,2138,5/28/2022,0,0.0,10000,5,28,2022,2
16764,6777,5/28/2022,0,0.0,100000,5,28,2022,5
16765,3003,5/28/2022,0,0.0,80000,5,28,2022,2
16766,1782,5/28/2022,0,0.0,20000,5,28,2022,2
16767,4191,5/28/2022,0,0.0,48000,5,28,2022,3
16768,6963,5/28/2022,0,0.0,24000,5,28,2022,5
16769,5635,5/28/2022,0,0.0,25600,5,28,2022,4
16770,557,5/28/2022,0,0.0,40000,5,28,2022,1
16771,2264,5/28/2022,0,0.0,18000,5,28,2022,2
